,남자평균오차율,여자평균오차율,변수
104,9.983134554610047,4.604890759090174,F_70+F_80
105,1.9793027587070031,0.7125861952866187,M_20+M_30+M_40
106,3.132020985264283,0.33748941367834984,M_20+M_30+M_50
107,3.6916448746931456,0.5181691244320148,M_20+M_30+M_60
108,3.8165377744129665,0.9091212383017421,M_20+M_30+M_70
109,3.352146377761218,0.7768884988750221,M_20+M_30+M_80
110,0.06079601302081166,1.415298353526316,M_20+M_30+F_10
111,4.320128355642242,2.9575252672497254,M_20+M_30+F_20
112,2.242583340582302,2.044508917462195,M_20+M_30+F_30
113,0.41303875382148325,0.5125808377210688,M_20+M_30+F_40
114,3.6748118868012427,0.6050098053331169,M_20+M_30+F_60
115,3.519332397498412,0.7729456130336954,M_20+M_30+F_70
116,3.2483895936642657,0.7255842734661561,M_20+M_30+F_80
117,1.847733850236605,0.3313291388442848,M_20+M_40+M_50
118,1.8126959981862785,0.2882893578875683,M_20+M_40+M_60
119,1.7873373608314922,0.5290602786779146,M_20+M_40+M_70
120,1.899698795009078,0.46945794844592836,M_20+M_40+M_80
121,0.05494181947472113,1.0144582387763725,M_20+M_40+F_10
122,1.6010187727511052,1.0163801836631008,M_20+M_40+F_20
123,1.7342032563484964,1.0047318218354873,M_20+M_40+F_30
124,0.17702340095844707,0.8343811236766265,M_20+M_40+F_40
125,1.7888806852862418,0.3800553919278454,M_20+M_40+F_60
126,1.8711197776887498,0.47544798951151607,M_20+M_40+F_70
127,1.9062730996754607,0.41649722553870483,M_20+M_40+F_80
128,3.24206573018254,0.3357792774796355,M_20+M_50+M_60
129,3.6072465989228784,0.3645184875380773,M_20+M_50+M_70
130,4.169536977419095,0.3494061557304178,M_20+M_50+M_80
131,0.054888374315457227,0.2505623981680472,M_20+M_50+F_10
132,3.2900661081040092,0.3275390666349654,M_20+M_50+F_20
133,1.960820973510111,0.2720176039185885,M_20+M_50+F_30
134,0.2224219104133289,0.2202854707486329,M_20+M_50+F_40
135,4.056619160367135,0.2968395830791984,M_20+M_50+F_60
136,4.1945988333146325,0.33266649467413245,M_20+M_50+F_70
137,4.244310567456972,0.32824217788033566,M_20+M_50+F_80
138,6.415090159749554,0.7008192235806445,M_20+M_60+M_70
139,5.836878581503499,0.6769250973246023,M_20+M_60+M_80
140,0.0676805554912185,0.074340434349623,M_20+M_60+F_10
141,4.411846748472344,0.47484230668222865,M_20+M_60+F_20
142,2.210635294674443,0.33039411581501565,M_20+M_60+F_30
143,0.13847230404219305,0.0990781762685088,M_20+M_60+F_40
144,6.084607067278456,0.6167526609282,M_20+M_60+F_60
145,5.8236247063437805,0.6425190231248714,M_20+M_60+F_70
146,5.736294566350146,0.6291700436504911,M_20+M_60+F_80
147,5.6956394709802405,1.0354641227878811,M_20+M_70+M_80
148,0.05645200816179204,0.3899429620783633,M_20+M_70+F_10
149,4.531968557333657,0.8634603891381245,M_20+M_70+F_20
150,2.2925723342144515,0.7050455577025612,M_20+M_70+F_30
151,0.0518367245786085,0.37157637802249294,M_20+M_70+F_40
152,6.099638411757814,0.7545858234337103,M_20+M_70+F_60
153,5.540573996385937,0.966438125777637,M_20+M_70+F_70
154,5.737140951939052,0.9768035849593091,M_20+M_70+F_80
155,0.06185780218079761,0.46111753597645827,M_20+M_80+F_10
156,4.0178937814390245,0.8740430217916567,M_20+M_80+F_20
157,2.0661115528033442,0.5886861649541075,M_20+M_80+F_30
158,0.19587197138434323,0.37581096426553157,M_20+M_80+F_40
159,5.7805859414941665,0.7223329994335254,M_20+M_80+F_60
160,5.766122314511456,0.9431588646812576,M_20+M_80+F_70
161,5.759897760915646,1.0311059169701755,M_20+M_80+F_80
162,0.0804307154062367,1.012257976187793,M_20+F_10+F_20
163,0.06589282187798556,1.3940830961535822,M_20+F_10+F_30
164,0.09285125307904865,0.690852205940723,M_20+F_10+F_40
165,0.06020713414966362,0.20222291775663412,M_20+F_10+F_60
166,0.05898174097568463,0.40985863183201193,M_20+F_10+F_70
167,0.06228484136976217,0.4627276921643327,M_20+F_10+F_80
168,2.389514173692145,1.9645908930379998,M_20+F_20+F_30
169,0.2697218609507695,0.6749763728807857,M_20+F_20+F_40
170,4.015499805927807,0.4661611567630742,M_20+F_20+F_60
171,3.8796411765127323,0.7253980796884482,M_20+F_20+F_70
172,4.023671472792809,0.8765757681767832,M_20+F_20+F_80
173,0.33102232133565407,0.46834966361242214,M_20+F_30+F_40
174,2.289430294218183,0.510247918417079,M_20+F_30+F_60
175,2.204380706902428,0.6368600126603978,M_20+F_30+F_70
176,2.0397052807433607,0.5692873077570801,M_20+F_30+F_80
177,0.027928042877467158,0.23917411736993469,M_20+F_40+F_60
178,0.1175802372939753,0.369534145590396,M_20+F_40+F_70
179,0.23689726718383158,0.35303859566881957,M_20+F_40+F_80
180,5.8145132431086175,0.741457966943409,M_20+F_60+F_70
181,5.734210348589294,0.7215740181453255,M_20+F_60+F_80
182,5.7379482170090625,0.943970965227149,M_20+F_70+F_80
183,2.878744911324199,0.5654863873428563,M_30+M_40+M_50
184,3.0866213778764027,0.7776290429906455,M_30+M_40+M_60
185,3.1531330151077004,1.7399538219046276,M_30+M_40+M_70
186,3.105884199184197,1.6408959009782744,M_30+M_40+M_80
187,0.06372876135102835,1.7162263906544373,M_30+M_40+F_10
188,1.5341709097425034,0.7908373578306217,M_30+M_40+F_20
189,2.2591614479037982,2.4075183491139267,M_30+M_40+F_30
190,0.4085434499319651,1.5379198183241871,M_30+M_40+F_40
191,3.1536091471234555,1.3335431368254158,M_30+M_40+F_60
192,3.159668307227387,1.9245569753479825,M_30+M_40+F_70
193,3.0391831986088444,1.5001202132643343,M_30+M_40+F_80
194,2.675579336461693,0.6421995077393875,M_30+M_50+M_60
195,2.8315020026286692,0.5283066027990729,M_30+M_50+M_70
196,3.1157333492894534,0.5678829694241339,M_30+M_50+M_80
197,0.0760777276330827,0.6308240602316233,M_30+M_50+F_10
198,3.111099283859469,0.32432406532146046,M_30+M_50+F_20
199,1.890750451140386,0.6659028093257723,M_30+M_50+F_30
200,1.5035626097366817,0.8455091816448834,M_30+M_50+F_40
201,3.0076538108979465,0.6691662998690125,M_30+M_50+F_60
202,3.10691246308214,0.5625528789703808,M_30+M_50+F_70
203,3.1005657422867863,0.6496565929773132,M_30+M_50+F_80
204,3.7632454212000472,0.4346631859898743,M_30+M_60+M_70
205,3.4712284702675684,0.661104356552327,M_30+M_60+M_80
206,0.09234265966236174,0.38788916224566755,M_30+M_60+F_10
207,3.6951248499335376,0.4746130345708187,M_30+M_60+F_20
208,2.145320538679182,0.6850130814241813,M_30+M_60+F_30
209,1.4561279282187927,0.813257021253384,M_30+M_60+F_40
210,3.6816286932806834,0.6947547451698552,M_30+M_60+F_60
211,3.6266943540839005,0.6433115953834488,M_30+M_60+F_70
212,3.342073629216278,0.724633545004383,M_30+M_60+F_80
213,2.547873086671646,1.6708624273058674,M_30+M_70+M_80
214,0.0674337771525144,1.1615674432702752,M_30+M_70+F_10
215,3.76874534187755,0.837138326108363,M_30+M_70+F_20
216,2.3061587987551553,1.646593776601244,M_30+M_70+F_30
217,1.087616399858616,1.7701112249519537,M_30+M_70+F_40
218,3.632163401406998,1.331394981052934,M_30+M_70+F_60
219,3.452419797991562,1.670718108561867,M_30+M_70+F_70
220,2.606531575423653,1.5238941597626352,M_30+M_70+F_80
221,0.0643875092103854,1.298367128122383,M_30+M_80+F_10
222,3.266238667749946,0.7420240238709185,M_30+M_80+F_20
223,2.219573324039087,1.6475218079700709,M_30+M_80+F_30
224,1.2284711936516697,1.822861590310591,M_30+M_80+F_40
225,3.3479883282506075,1.3870610212338708,M_30+M_80+F_60
226,3.264961043071933,1.5326319702907965,M_30+M_80+F_70
227,3.1964778464415478,1.4432840857775275,M_30+M_80+F_80
228,0.06226279703936948,1.534884932084171,M_30+F_10+F_20
229,0.11562897032778026,1.7251654552930002,M_30+F_10+F_30
230,0.105173887647076,1.706490520912441,M_30+F_10+F_40
231,0.07230101317999808,0.9837692342323004,M_30+F_10+F_60
232,0.060585169930821824,1.399073783828034,M_30+F_10+F_70
233,0.06493567761485972,1.246568831942223,M_30+F_10+F_80
234,2.2032808865706177,2.1583539521108555,M_30+F_20+F_30
235,0.14484887622131137,0.6461287394818326,M_30+F_20+F_40
236,3.6191388790678225,0.50265609224862,M_30+F_20+F_60
237,3.407500856184512,0.6919755953805881,M_30+F_20+F_70
238,3.1709412356980637,0.7042341567061761,M_30+F_20+F_80
239,1.5014881296116611,2.0413682897495087,M_30+F_30+F_40
240,2.3151506385902163,1.464204034998546,M_30+F_30+F_60
241,2.333402813127682,1.9065710361287174,M_30+F_30+F_70
242,2.2103171865664115,1.556705833612501,M_30+F_30+F_80
243,1.1354097429698162,1.538779785436654,M_30+F_40+F_60
244,0.9269710033524302,1.9974778025356577,M_30+F_40+F_70
245,1.3441096127391419,1.7112485079781752,M_30+F_40+F_80
246,3.6478110156817514,1.007436984174033,M_30+F_60+F_70
247,3.1002868555766407,1.388750624382557,M_30+F_60+F_80
248,2.938248792780697,1.1977229332401134,M_30+F_70+F_80
249,3.8910995843359157,0.9086165271271169,M_40+M_50+M_60
250,2.6661665616244496,0.61291239861969,M_40+M_50+M_70
251,3.3743884013433973,0.6472455960888793,M_40+M_50+M_80
252,0.050936226435521544,0.25072347422280394,M_40+M_50+F_10
253,1.614041560216357,0.33410817357912415,M_40+M_50+F_20
254,1.9547728560260085,0.2783815900473852,M_40+M_50+F_30
255,0.2213181862175191,0.0586055494335075,M_40+M_50+F_40
256,3.292787016037525,0.8581755121504365,M_40+M_50+F_60
257,3.014329804840555,0.6783871931946641,M_40+M_50+F_70
258,3.8478220090895396,0.777058885551262,M_40+M_50+F_80
259,2.8899876066414514,0.4497069410507932,M_40+M_60+M_70
260,4.268716942147072,0.8966504769258788,M_40+M_60+M_80
261,0.0571518812276646,0.060884974188097116,M_40+M_60+F_10
262,1.6141233978750928,0.2521932831649298,M_40+M_60+F_20
263,2.1235718552848386,0.48463112656217905,M_40+M_60+F_30
264,0.17376113880005165,0.18757377800935846,M_40+M_60+F_40
265,3.768064937074447,1.113809990991525,M_40+M_60+F_60
266,3.5006008685120302,0.7978431884738525,M_40+M_60+F_70
267,4.972285512022551,1.2352077698497064,M_40+M_60+F_80
268,7.195780675791791,4.353593645841213,M_40+M_70+M_80
269,0.05145254101640759,0.7419123564383007,M_40+M_70+F_10
270,1.6027365448797875,0.5135481936003953,M_40+M_70+F_20
271,2.1646167847069258,1.3765044818043597,M_40+M_70+F_30
272,-0.02779035714653227,1.1301895525391206,M_40+M_70+F_40
273,6.950299022729554,3.9153288446710937,M_40+M_70+F_60
274,5.069277742660739,2.739954223071155,M_40+M_70+F_70
275,7.217245417485646,4.810575107117398,M_40+M_70+F_80
276,0.054619640812003274,1.0720388707425204,M_40+M_80+F_10
277,1.6559293916479658,0.4741582768949313,M_40+M_80+F_20
278,2.1228826595008035,1.3087950454541526,M_40+M_80+F_30
279,-0.032581689444346265,1.3865469197562592,M_40+M_80+F_40
280,6.899003767145867,3.5884947630985695,M_40+M_80+F_60
281,4.706639558283286,4.012753794495362,M_40+M_80+F_70
282,5.903895609626149,4.378086516932426,M_40+M_80+F_80
283,0.05526329577144189,1.1899345420733471,M_40+F_10+F_20
284,0.0555533305035726,1.6205837713502345,M_40+F_10+F_30
285,0.06072393839312402,1.5126574281027405,M_40+F_10+F_40
286,0.05460885910768292,0.42174713494896215,M_40+F_10+F_60
287,0.05377844692455353,1.0968048058342026,M_40+F_10+F_70
288,0.05413182797172715,1.0783547608401836,M_40+F_10+F_80
289,1.6095755431275436,1.137714519218746,M_40+F_20+F_30
290,0.17608552237293193,0.9660032163884821,M_40+F_20+F_40
291,1.6091877622502937,0.3227211164806926,M_40+F_20+F_60
292,1.652750712748312,0.4595976215055789,M_40+F_20+F_70
293,1.64749401873096,0.42746161700108687,M_40+F_20+F_80
294,0.3653087208477785,1.607150542005255,M_40+F_30+F_40
295,2.1638227002278123,1.154696002175825,M_40+F_30+F_60
296,2.166714605727895,1.6394032712383888,M_40+F_30+F_70
297,2.0956726355891235,1.2666555708485825,M_40+F_30+F_80
298,-0.003751954369436004,0.8926478250062748,M_40+F_40+F_60
299,-0.1098572794700637,1.4517865030497048,M_40+F_40+F_70
300,-0.024215931553806067,1.3763491283528009,M_40+F_40+F_80
301,4.525719473496385,1.5725589550855301,M_40+F_60+F_70
302,7.250233971381219,3.9110981039959367,M_40+F_60+F_80
303,2.60537736074719,2.5741112351922375,M_40+F_70+F_80
304,3.50314091402585,0.351770600119395,M_50+M_60+M_70
305,3.701550735457934,0.544966327707085,M_50+M_60+M_80
306,0.05491597364486868,0.2956757047838635,M_50+M_60+F_10
307,3.1285611512701763,0.3064134254253479,M_50+M_60+F_20
308,1.6884040545547119,0.5065277530027616,M_50+M_60+F_30
309,1.920316574344095,1.0233270350302757,M_50+M_60+F_40
310,3.834157177208154,0.801144613418765,M_50+M_60+F_60
311,3.6762124562575016,0.5766237855098041,M_50+M_60+F_70
312,3.8372119670432565,0.7388640437219948,M_50+M_60+F_80
313,3.310091557617476,0.6068371200140847,M_50+M_70+M_80
314,0.05710651593148875,0.4714313328413508,M_50+M_70+F_10
315,3.570346640602498,0.3551005009805487,M_50+M_70+F_20
316,1.671290348233069,0.3993874407894931,M_50+M_70+F_30
317,0.434397484107943,0.6213278117583504,M_50+M_70+F_40
318,3.5411854433459315,0.4222044590425958,M_50+M_70+F_60
319,3.1509962893080488,0.6436824241057555,M_50+M_70+F_70
320,3.161444570369211,0.5723871834659324,M_50+M_70+F_80
321,0.061424095835093354,0.4483398219807055,M_50+M_80+F_10
322,3.9730927796026254,0.3279185057614478,M_50+M_80+F_20
323,1.9601393432784788,0.4486257655992443,M_50+M_80+F_30
324,0.7550955007273309,0.6085985240117707,M_50+M_80+F_40
325,4.169899665605021,0.5678668024366319,M_50+M_80+F_60
326,4.283139516639574,0.6229656766354623,M_50+M_80+F_70
327,3.929922948021851,0.3632437387973804,M_50+M_80+F_80
328,0.059206945123696376,0.2849046469037386,M_50+F_10+F_20
329,0.060011630955415826,0.5378260464684063,M_50+F_10+F_30
330,0.08474958358512028,0.5914892156428044,M_50+F_10+F_40
331,0.06391465062624396,0.5866241081184983,M_50+F_10+F_60
332,0.05766195674984019,0.4548694758912261,M_50+F_10+F_70
333,0.06062410544564428,0.5127256939113457,M_50+F_10+F_80
334,1.9493731085838986,0.2863515947325564,M_50+F_20+F_30
335,0.1518881169598936,0.25219645900425053,M_50+F_20+F_40
336,3.899103045778741,0.24592187980634517,M_50+F_20+F_60
337,3.9827694137087426,0.29899159474863857,M_50+F_20+F_70
338,3.9804327221484708,0.2988953994639958,M_50+F_20+F_80
339,1.3804710150826793,0.6660003585489102,M_50+F_30+F_40
340,1.73383002778807,0.5278669581527721,M_50+F_30+F_60
341,1.9090391617871747,0.4261852699138547,M_50+F_30+F_70
342,1.9673074558920365,0.5152167861913007,M_50+F_30+F_80
343,0.6613085581816629,0.8761131136945264,M_50+F_40+F_60
344,0.42862388458630857,0.5845045571517606,M_50+F_40+F_70
345,1.0258455015413581,0.7675535196991077,M_50+F_40+F_80
346,4.227814045887164,0.44279676190894607,M_50+F_60+F_70
347,4.2234906423694,0.774565445641869,M_50+F_60+F_80
348,4.1797977761356915,0.5587120939214074,M_50+F_70+F_80
349,5.9754483418451185,0.6530310227144699,M_60+M_70+M_80
350,0.04754523687932861,-0.07130324589389275,M_60+M_70+F_10
351,5.833040253482069,0.6006372836842627,M_60+M_70+F_20
352,2.1967615099258233,0.1878412154394286,M_60+M_70+F_30
353,0.1393198530051076,0.028810644180031215,M_60+M_70+F_40
354,6.612576710259761,0.6304832913444341,M_60+M_70+F_60
355,5.791509054614512,0.5097875475260878,M_60+M_70+F_70
356,5.713864389662592,0.4804090183692643,M_60+M_70+F_80
357,0.06141428593685098,0.045533242323534825,M_60+M_80+F_10
358,5.028956415431702,0.5424905226784205,M_60+M_80+F_20
359,2.160410473599129,0.43549269999450546,M_60+M_80+F_30
360,0.7202530627765652,0.3115626016286043,M_60+M_80+F_40
361,7.489162804399071,1.1325168886574377,M_60+M_80+F_60
362,7.3850489418885745,1.1159803593404307,M_60+M_80+F_70
363,6.860754595867638,0.7344296826128952,M_60+M_80+F_80
364,0.07125592047412849,0.09137429372330585,M_60+F_10+F_20
365,0.07462691952764176,0.32224120972240505,M_60+F_10+F_30
366,0.0936297258572033,0.28743298735079204,M_60+F_10+F_40
367,0.05456888849076219,0.19201281695755407,M_60+F_10+F_60
368,0.05780694472277642,0.07699776851238721,M_60+F_10+F_70
369,0.06328138921473998,0.14126044440011715,M_60+F_10+F_80
370,2.20287990277902,0.3161863230825978,M_60+F_20+F_30
371,0.09962565794436991,0.09890505486966206,M_60+F_20+F_40
372,5.341209323269262,0.45961618574190305,M_60+F_20+F_60
373,4.906525944390536,0.48920558024346134,M_60+F_20+F_70
374,5.005508698857801,0.4944161480487463,M_60+F_20+F_80
375,1.328532204823666,0.6872685890512753,M_60+F_30+F_40
376,2.1775972851939067,0.4282512219526169,M_60+F_30+F_60
377,2.226262796389717,0.39357853718990166,M_60+F_30+F_70
378,2.1289184294870744,0.5126536013129622,M_60+F_30+F_80
379,0.36029539508135816,0.5095760362870413,M_60+F_40+F_60
380,0.3411146928159401,0.2623065884985349,M_60+F_40+F_70
381,1.0313187728863988,0.5770333947471178,M_60+F_40+F_80
382,7.411498702132589,1.0515315024323755,M_60+F_60+F_70
383,7.468906283317939,1.3220119846682608,M_60+F_60+F_80
384,6.78898887121564,0.9665524016356443,M_60+F_70+F_80
385,0.058881884861148766,0.9715778666392231,M_70+M_80+F_10
386,4.854338485286951,0.8492864059258092,M_70+M_80+F_20
387,1.4287862450569164,1.5447114936754016,M_70+M_80+F_30
388,1.1890570748497442,2.1435386086979413,M_70+M_80+F_40
389,10.807785469083406,3.9291564206518896,M_70+M_80+F_60
390,10.662819273030593,3.7895018260387947,M_70+M_80+F_70
391,10.973357091700384,4.018911233875687,M_70+M_80+F_80
392,0.05937578882279539,0.4409309691704801,M_70+F_10+F_20
393,0.05668226317872807,1.1052139221556545,M_70+F_10+F_30
394,0.07717227031787717,1.1050728485175116,M_70+F_10+F_40
395,0.06260044515672836,0.9260442332903881,M_70+F_10+F_60
396,0.058593105224368905,0.797029328468038,M_70+F_10+F_70
397,0.05664548867166822,1.1063213359206838,M_70+F_10+F_80
398,2.2792335174021625,0.6935278790423375,M_70+F_20+F_30
399,0.04103805311782595,0.4026265252763511,M_70+F_20+F_40
400,5.327772261550103,0.5510121190018512,M_70+F_20+F_60
401,4.473125331217706,0.7593824618908701,M_70+F_20+F_70
402,4.965752746778081,0.8004622348997213,M_70+F_20+F_80
403,1.010292069042392,1.6904581364171998,M_70+F_30+F_40
404,2.3323731940941563,1.3640592365386335,M_70+F_30+F_60
405,2.2389183519871105,1.3571072276883782,M_70+F_30+F_70
406,1.6083765862706907,1.4701307069609797,M_70+F_30+F_80
407,1.227918496008786,2.2352912459018714,M_70+F_40+F_60
408,0.6198210521062427,1.3388706050326575,M_70+F_40+F_70
409,1.2262687142473487,2.4774056294240685,M_70+F_40+F_80
410,8.796474613439823,1.8552296778512312,M_70+F_60+F_70
411,10.776140873469686,4.088522521044189,M_70+F_60+F_80
412,8.73301205424489,2.6793734067759742,M_70+F_70+F_80
413,0.06414414356136328,0.5281270962891541,M_80+F_10+F_20
414,0.060403603812871416,1.2398076174761516,M_80+F_10+F_30
415,0.08058862641956767,1.3763610889248181,M_80+F_10+F_40
416,0.06131669717933194,0.7628060784568395,M_80+F_10+F_60
417,0.05719553471096296,1.3018674541804998,M_80+F_10+F_70
418,0.06266544328783605,1.2970789205781743,M_80+F_10+F_80
419,2.029140091970231,0.600679972298731,M_80+F_20+F_30
420,0.1628224199218342,0.42301776875118546,M_80+F_20+F_40
421,4.9709528290983265,0.5232047901895877,M_80+F_20+F_60
422,4.876546236964781,0.7395787119615244,M_80+F_20+F_70
423,4.969885451516227,0.8650354202985142,M_80+F_20+F_80
424,1.135178266494166,1.7184748039993327,M_80+F_30+F_40
425,1.8484884985204388,1.3675113841797228,M_80+F_30+F_60
426,1.7962754963630816,1.2633275645314817,M_80+F_30+F_70
427,2.091868533179835,1.425397721936004,M_80+F_30+F_80
428,1.167958939192749,1.9223069151723349,M_80+F_40+F_60
429,0.46164249906475496,2.086934225496156,M_80+F_40+F_70
430,0.9963148044262188,2.330496410873496,M_80+F_40+F_80
431,7.617688030862383,1.3346478671917408,M_80+F_60+F_70
432,10.495788751947943,3.7588795283153806,M_80+F_60+F_80
433,9.971682070072445,4.597158290017119,M_80+F_70+F_80
434,0.06934310284063087,1.4921915852514775,F_10+F_20+F_30
435,0.09243889573717146,0.7840968178144562,F_10+F_20+F_40
436,0.06287021388781655,0.22287478624649798,F_10+F_20+F_60
437,0.060736800832550765,0.4692704371535079,F_10+F_20+F_70
438,0.06487548220036082,0.5303277403744617,F_10+F_20+F_80
439,0.10054347822402704,1.6637179817856487,F_10+F_30+F_40
440,0.06232717499334851,0.9556596710802019,F_10+F_30+F_60
441,0.057410408541164054,1.3527673135372777,F_10+F_30+F_70
442,0.06102815688275773,1.1979088555771427,F_10+F_30+F_80
443,0.07742931524058243,0.7933758484828144,F_10+F_40+F_60
444,0.07340500436072565,1.4627082861549217,F_10+F_40+F_70
445,0.08363915161718846,1.3433908636709337,F_10+F_40+F_80
446,0.05939878683683526,0.28076936984376505,F_10+F_60+F_70
447,0.06187491409556974,0.8076446652880255,F_10+F_60+F_80
448,0.05532970055095177,1.2031978447424037,F_10+F_70+F_80
449,0.09350347200640645,0.5735634417479591,F_20+F_30+F_40
450,2.2736715635838323,0.4579100992775707,F_20+F_30+F_60
451,2.171181670876445,0.6189340706764528,F_20+F_30+F_70
452,2.00436976244569,0.5861450239490724,F_20+F_30+F_80
453,0.025047523475867348,0.23618053631646913,F_20+F_40+F_60
454,0.10830613143977921,0.40763624753660477,F_20+F_40+F_70
455,0.1935649549835144,0.4015963655022241,F_20+F_40+F_80
456,4.860168279926068,0.5377904103242218,F_20+F_60+F_70
457,4.960169591175726,0.5259205158106992,F_20+F_60+F_80
458,4.878511081749159,0.7422248905373015,F_20+F_70+F_80
459,1.0080888780108186,1.513962733253658,F_30+F_40+F_60
